session,eta_nom,acad_lib,acad_reg_lib,mention,parcours,alternance,modalite_enseignement,lieux_formation,disci_master,disci_lib,secteur_disci_lib,n_accept,n_accept_femme,uo_lib_actuel,diploma_needed
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,etudes du developpement,"Développement local : acteurs, mobilisations et territoires",False,"INITIALE,HYBRIDE",Institut d'études du développement de la Sorbonne (IEDES) - NOGENT SUR MARNE (94),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,19,16,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,"Histoire de l'Afrique, du Maghreb et du Moyen-Orient",False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,30,14,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,Histoire des sociétés contemporaines,False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,42,24,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,"Communication, Technologies de la connaissance et Management de l'information",False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,21,17,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,Sciences des données et histoire,False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,2,0,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire de l'art,Unknown,False,"INITIALE,HYBRIDE",Ecole d'histoire de l'art et d'archéologie de la Sorbonne (UFR 03) - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,149,117,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,patrimoine et musees,Unknown,False,"INITIALE,HYBRIDE",Ecole d'histoire de l'art et d'archéologie de la Sorbonne (UFR 03) - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,86,74,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,philosophie,Philosophie contemporaine,False,"INITIALE,HYBRIDE",UFR de Philosophie (UFR 10) - PARIS (75),S.H.S.,Sciences humaines et sociales,"Philosophie, épistémologie",49,23,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,philosophie,Histoire de la Philosophie,False,"INITIALE,HYBRIDE",UFR de Philosophie (UFR 10) - PARIS (75),S.H.S.,Sciences humaines et sociales,"Philosophie, épistémologie",37,15,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,philosophie,Littérature et philosophie (partenariat avec l'université Sorbonne Nouvelle - Paris 3),False,"INITIALE,HYBRIDE","UFR de Philosophie (UFR 10) - PARIS (75),Université Sorbonne Nouvelle Paris 3 - Département : Littérature et Linguistique Françaises et Latines (LLFL) - PARIS (75)",S.H.S.,Sciences humaines et sociales,"Philosophie, épistémologie",6,4,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,"techniques, patrimoine, territoires de l'industrie : histoire, valorisation didactique","Techniques, Patrimoine, Territoires de l’Industrie : histoire, valorisation, didactique (TPTI)",False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Pluridisciplinaire sciences humaines et sociales,13,12,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,comptabilite - controle - audit,Unknown,True,APPRENTISSAGE,Cnam Intec haut de France - AMIENS (80),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,4,3,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,comptabilite - controle - audit,Unknown,True,APPRENTISSAGE,Cnam Intec - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,comptabilite - controle - audit,Unknown,True,APPRENTISSAGE,Cnam Intec - Hauts de France - LILLE (59),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,11,4,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,comptabilite - controle - audit,Unknown,True,APPRENTISSAGE,Cnam Intec Normandie - LE HAVRE CEDEX (76),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,16,6,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,entrepreneuriat et management de projets,Management de projet d'affaires,True,APPRENTISSAGE,Cnam Hauts de france - LILLE (59),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,gestion des ressources humaines,Gestion des ressources humaines et transformation numériques,True,APPRENTISSAGE,Cnam Pays de la Loire - LA ROCHE-SUR YON CEDEX,"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,11,8,Conservatoire national des arts et métiers,Autre
2023,Institut catholique de Rennes,Rennes,Bretagne,management sectoriel,Direction des établissements sanitaires et médico-sociaux,True,"APPRENTISSAGE,CONTRAT_PRO,CONTINUE",Institut Catholique de Rennes - BRUZ (35),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,16,13,Institut catholique de Rennes,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Pays de la Loire - CHOLET (49),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,APPRENTISSAGE,Cnam martinique - SCHOELCHER CEDEX (97),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Grand est - MULHOUSE (68),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Grand est - NANCY (54),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,Conservatoire national des arts et métiers,Autre
2023,École de commerce et management,Besançon,Bourgogne-Franche-Comté,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO","ECM BESANCON - BESANÇON (25),ECM Dijon - DIJON (21),ECM Belfort - BELFORT (90)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,23,15,École de commerce et management,Autre
2023,École nantaise de commerce,Nantes,Pays de la Loire,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",CNAM ST NAZAIRE - SAINT NAZAIRE (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,1,École nantaise de commerce,Autre
2023,École nantaise de commerce,Nantes,Pays de la Loire,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",CNAM ST NAZAIRE - SAINT NAZAIRE (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,École nantaise de commerce,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,ergonomie,Intervenir en ergonomie,True,APPRENTISSAGE,Cnam Normandie - HÉROUVILLE SAINT CLAIR (14),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Technologie et sciences industrielles,3,1,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,humanites numeriques,Unknown,True,APPRENTISSAGE,Cnam CFA IDF - SAINT DENIS (93),S.H.S.,Sciences humaines et sociales,Sciences de l'information et la communication,0,0,Conservatoire national des arts et métiers,Autre
2023,Université Sorbonne Paris Nord,Créteil,Île-de-France,sciences de l'education,Insertion et Intervention Sociale dans les Territoires,False,"INITIALE,HYBRIDE",Université Sorbonne Paris Nord - VILLETANEUSE (93),S.H.S.,Sciences humaines et sociales,Sciences de l'éducation,6,5,Université Sorbonne Paris Nord,Autre
2023,Nantes Université,Nantes,Pays de la Loire,"psychologie sociale, du travail et des organisations","Psychologie sociale, du travail et des organisations",False,"INITIALE,HYBRIDE",Faculté de Psychologie - NANTES (44),S.H.S.,Sciences humaines et sociales,"Psychologie, sciences cognitives",25,21,Nantes Université,Autre
2023,École normale supérieure de Rennes,Rennes,Bretagne,politiques publiques,Service Public (SP) - préparation à l’ INSP,False,"INITIALE,HYBRIDE",Institut d'études politiques de Rennes - RENNES  (35),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,0,0,École normale supérieure de Rennes,Autre
2023,Université de Caen Normandie,Normandie,Normandie,management et administration des entreprises,Unknown,False,"INITIALE,HYBRIDE",Institut d'Administration des Entreprises (IAE) - CAEN (14),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,19,8,Université de Caen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,staps : management du sport,Management du sport professionnel,False,"INITIALE,CONTINUE,HYBRIDE",UFR S.T.A.P.S - MONT ST AIGNAN (76),Sc. fondamentales et appliquées (dont S.T.A.P.S.),STAPS,STAPS,22,5,Université de Rouen Normandie,Autre
2023,Université Rennes 2,Rennes,Bretagne,design,Design et sciences sociales,False,"INITIALE,CONTINUE,HYBRIDE",Université Rennes 2 - Campus Villejean - RENNES CEDEX (35),"Lettres, langues, art","Lettres, sciences du langage, arts",Arts,12,11,Université Rennes 2,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Webmarketing et E-Commerce, Anglais-Espagnol",False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,12,12,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Webmarketing et E-Commerce, Anglais-Espagnol",False,"INITIALE,CONTINUE,DISTANCE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,2,2,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Webmarketing et E-Commerce, Anglais-Allemand",False,"INITIALE,CONTINUE,DISTANCE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,0,0,Université de Rouen Normandie,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,staps : management du sport,Conception et développement d'espaces sportifs et récréatifs innovants,False,"INITIALE,CONTINUE,HYBRIDE",UFR Sciences et Techniques des Activités Physiques et Sportives - AUBIERE (63),Sc. fondamentales et appliquées (dont S.T.A.P.S.),STAPS,STAPS,16,3,Université Clermont Auvergne,Autre
2023,Université de Bretagne Occidentale,Rennes,Bretagne,"marketing, vente",Marketing des services,True,"APPRENTISSAGE,CONTRAT_PRO",I.A.E (Institut d'Administration des Entreprises) - BREST (29),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,6,5,Université de Bretagne Occidentale,Autre
2023,Université de Caen Normandie,Normandie,Normandie,"marketing, vente",Marketing digital et social média,True,"APPRENTISSAGE,CONTRAT_PRO",Institut d'Administration des Entreprises (IAE) - CAEN (14),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,9,4,Université de Caen Normandie,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,lettres,Métiers du livre,False,"INITIALE,CONTINUE,HYBRIDE","UFR Lettres et Philosophie - DIJON (21),Université de Bourgogne - DIJON CEDEX (21)","Lettres, langues, art","Lettres, sciences du langage, arts",Langues et littératures françaises,13,10,Université de Bourgogne,Autre
2023,Université de Rennes,Rennes,Bretagne,"mathematiques appliquees, statistique","Science des Données, Statistique et Econométrie",False,"INITIALE,HYBRIDE",Faculté des Sciences économiques - RENNES (35),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Mathématiques,22,2,Université de Rennes,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,gestion des ressources humaines,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",UFR DES SCIENCES TECHNIQUES ET GESTION DE L'INDUSTRIE (STGI) - BELFORT  (90),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,3,2,Université de Franche-Comté,Autre
2023,Université Le Havre Normandie,Normandie,Normandie,management et commerce international,Echanges avec l'Amérique latine,False,"INITIALE,CONTINUE,HYBRIDE","UNIVERSITÉ  LE HAVRE NORMANDIE - LE HAVRE CEDEX (76),Faculté des affaires internationales - LE HAVRE (76)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,15,6,Université Le Havre Normandie,Autre
2023,Université Le Havre Normandie,Normandie,Normandie,management et commerce international,Echanges avec l'Asie,False,"INITIALE,CONTINUE,HYBRIDE","UNIVERSITÉ  LE HAVRE NORMANDIE - LE HAVRE CEDEX (76),Faculté des affaires internationales - LE HAVRE (76)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,18,15,Université Le Havre Normandie,Autre
2023,Université de Bretagne Occidentale,Rennes,Bretagne,langues et societes,Langues et cultures celtiques en contact,False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres et sciences humaines - BREST (29),"Lettres, langues, art","Pluridisciplinaire lettres, langues, sciences humaines","Pluridisciplinaire lettres, langues, sciences humaines",9,7,Université de Bretagne Occidentale,Autre
2023,Université de Caen Normandie,Normandie,Normandie,management sectoriel,Management des établissements et des structures gérontologiques,True,"APPRENTISSAGE,CONTRAT_PRO",Institut d'Administration des Entreprises (IAE) - CAEN (14),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,2,2,Université de Caen Normandie,Autre
2023,Université de Caen Normandie,Normandie,Normandie,management sectoriel,Ingénierie et management de l'intervention sociale,True,"APPRENTISSAGE,CONTRAT_PRO",Institut d'Administration des Entreprises (IAE) - CAEN (14),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,1,Université de Caen Normandie,Autre
2023,Université de Caen Normandie,Normandie,Normandie,management sectoriel,Management de l'économie solidaire - Développement Durable,False,"INITIALE,HYBRIDE",Institut d'Administration des Entreprises (IAE) - CAEN (14),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,8,6,Université de Caen Normandie,Autre
2023,Université de Caen Normandie,Normandie,Normandie,management sectoriel,Management et coordination des petites unités de santé,True,"APPRENTISSAGE,CONTRAT_PRO",Institut d'Administration des Entreprises (IAE) - CAEN (14),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,4,4,Université de Caen Normandie,Autre
2023,Université Rennes 2,Rennes,Bretagne,"langues, litteratures et civilisations etrangeres et regionales",Etudes anglophones,False,"INITIALE,CONTINUE,HYBRIDE","Université Rennes 2 - Campus Villejean - RENNES CEDEX (35),Université Rennes-II - RENNES CEDEX (35)","Lettres, langues, art",Langues,Langues et littératures étrangères,20,14,Université Rennes 2,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,langues etrangeres appliquees,"Langues étrangères appliquées au commerce et aux affaires (LEACA), spécialité marchés de la gastronomie et de l’Agroalimentaire",False,"INITIALE,CONTINUE,HYBRIDE","UFR Langues et Communication - DIJON (21),Université de Bourgogne - DIJON CEDEX (21)","Lettres, langues, art",Langues,Langues étrangères appliquées,24,17,Université de Bourgogne,Autre
2023,Université de Caen Normandie,Normandie,Normandie,psychologie,"Psychologie psycho-dynamique, clinique et pathologique",False,"INITIALE,HYBRIDE","UFR de Psychologie - CAEN (14),Université de Caen Normandie - CAEN CEDEX 5 (14)",S.H.S.,Sciences humaines et sociales,"Psychologie, sciences cognitives",18,13,Université de Caen Normandie,Sciences Sociales et Humanités
